locus_tag; genomes
ECB_03754; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01597; Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01457; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02179; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd
ECB_02914; Ara+3_50K_11346_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02175; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02594; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_04235; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_r00001; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02354; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_03408; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_03407; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_03404; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_03402; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03538; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03534; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03247; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_03240; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_03242; Ara-1_50K_11331_annotated.gd, Ara+3_50K_11346_annotated.gd
ECB_00244; Ara-2_50K_11335_annotated.gd, Ara-2_50K_11333_annotated.gd
ECB_00714; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00329; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_01741; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01939; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01938; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00203; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_03677; Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00284; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00285; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00286; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00042; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_01396; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01391; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02026; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00608; Ara-2_50K_11335_annotated.gd, Ara-2_50K_11333_annotated.gd
ECB_03329; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00601; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_01809; Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00866; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00867; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_03326; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00467; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_01738; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01737; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01730; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01931; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02615; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02618; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01826; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd
ECB_02929; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02293; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02104; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01943; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03544; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_00414; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02721; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02723; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01947; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02728; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_03742; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03743; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_03744; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03746; Ara+5_50K_11367_annotated.gd, Ara+5_50K_11368_annotated.gd
ECB_03410; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03416; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02437; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03524; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01429; Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01948; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_04078; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_04150; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_04153; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_04158; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01546; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01542; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00985; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03519; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00327; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00077; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01386; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01387; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd
ECB_01389; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01254; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01252; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00386; Ara-2_50K_11335_annotated.gd, Ara-2_50K_11333_annotated.gd
ECB_00380; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00679; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01718; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd
ECB_01818; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01815; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01810; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00816; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00810; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03995; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00819; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_03878; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_01722; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01728; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00922; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00927; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00926; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_01039; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01035; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_01031; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02600; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd
ECB_02607; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02605; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03179; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02939; Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02281; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02111; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03643; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_03647; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_r00020; Ara-1_50K_11331_annotated.gd, Ara-2_50K_11333_annotated.gd
ECB_02736; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_02732; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02730; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_03421; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03888; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_03738; Ara+6_50K_11371_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_03882; Ara-2_50K_11335_annotated.gd, Ara-2_50K_11333_annotated.gd
ECB_03733; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03464; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_03468; Ara-2_50K_11335_annotated.gd, Ara-2_50K_11333_annotated.gd
ECB_03399; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02429; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02420; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02427; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02425; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03083; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_03086; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03085; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03084; Ara-3_50K_11364_annotated.gd, Ara-1_50K_11331_annotated.gd
ECB_t00055; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_03260; Ara+2_50K_11342_annotated.gd, Ara+2_50K_11343_annotated.gd
ECB_03060; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03062; Ara-2_50K_11335_annotated.gd, Ara-2_50K_11333_annotated.gd
ECB_00983; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02678; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03433; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00513; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd
ECB_04123; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00890; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_01395; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03436; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01643; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_01390; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd
ECB_00067; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00246; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00265; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00395; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00668; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00667; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00665; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00663; Ara-3_50K_11364_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00806; Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00803; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00808; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01620; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01622; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01750; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01758; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02493; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_02635; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03650; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd
ECB_03798; Ara+2_50K_11342_annotated.gd, Ara+2_50K_11343_annotated.gd
ECB_02122; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03139; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02124; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03437; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02385; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02382; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03894; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03721; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03476; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd
ECB_03472; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd
ECB_03470; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01411; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02410; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd
ECB_03090; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03091; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_03092; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00940; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03272; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00417; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_03072; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_03071; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00789; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00788; Ara+6_50K_11370_annotated.gd, Ara-4_50K_11337_annotated.gd
ECB_t00039; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02245; Ara-1_50K_11331_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03297; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03384; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_t00037; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_04137; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_04133; Ara+6_50K_11370_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_04130; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_04138; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_01688; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03899; Ara-2_50K_11335_annotated.gd, Ara+6_50K_11370_annotated.gd
ECB_03728; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03893; Ara-3_50K_11364_annotated.gd, Ara-2_50K_11333_annotated.gd
ECB_03471; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00121; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00650; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00657; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00656; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00129; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd
ECB_00128; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00839; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01297; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00835; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02920; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_04204; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_04205; Ara-1_50K_11331_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00035; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_04207; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01639; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01636; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01637; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01632; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01742; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01740; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01749; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01425; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00908; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00905; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00904; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01851; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_04061; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03880; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd
ECB_03667; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03665; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02242; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02243; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd
ECB_03668; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00194; Ara-2_50K_11335_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00622; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02396; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03713; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_03860; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03866; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00580; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_03093; Ara+1_50K_11392_annotated.gd, Ara+1_50K_11393_annotated.gd
ECB_02408; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_t00022; Ara-1_50K_11331_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_04032; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_03042; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_04039; Ara+5_50K_11367_annotated.gd, Ara+5_50K_11368_annotated.gd
ECB_04038; Ara-6_50K_11390_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03918; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03449; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01905; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_04109; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_04105; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_04104; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02719; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00491; Ara-2_50K_11333_annotated.gd, Ara+3_50K_11346_annotated.gd
ECB_04007; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03723; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_02612; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_04009; Ara+3_50K_11346_annotated.gd, Ara-6_50K_11389_annotated.gd
ECB_04218; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_04211; Ara+6_50K_11371_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00227; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_00222; Ara-2_50K_11333_annotated.gd, Ara-4_50K_11337_annotated.gd
ECB_00223; Ara-5_50K_11339_annotated.gd, Ara-5_50K_11340_annotated.gd
ECB_00221; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00228; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00229; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd
ECB_00641; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_00359; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00352; Ara-2_50K_11333_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00820; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00821; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd
ECB_01664; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01198; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_00739; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01606; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd
ECB_00734; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd
ECB_00735; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_01178; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_01412; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01170; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03382; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03883; Ara-1_50K_11331_annotated.gd, Ara-2_50K_11333_annotated.gd
ECB_01772; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_01771; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11346_annotated.gd
ECB_01774; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_02273; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03545; Ara-3_50K_11364_annotated.gd, Ara-3_50K_11365_annotated.gd
ECB_00885; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_03704; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_03703; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02656; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11346_annotated.gd
ECB_03080; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02474; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02339; Ara-2_50K_11335_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_02470; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_00343; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_t00033; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_03670; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03674; Ara+3_50K_11346_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_03290; Ara-2_50K_11335_annotated.gd, Ara-3_50K_11364_annotated.gd
ECB_03295; Ara-4_50K_11337_annotated.gd, Ara-4_50K_11336_annotated.gd
ECB_04020; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_03298; Ara+6_50K_11370_annotated.gd, Ara+6_50K_11371_annotated.gd
ECB_02503; Ara+6_50K_11370_annotated.gd, Ara+3_50K_11345_annotated.gd
ECB_00741; Ara-1_50K_11331_annotated.gd, Ara-1_50K_11330_annotated.gd
ECB_01619; Ara+6_50K_11370_annotated.gd, Ara-2_50K_11333_annotated.gd
